request_id,device_id,primary_port,vlan_id
12606,1,1,3249
12607,2,0,3249
12607,2,1,3249
12608,0,0,3249
12608,0,1,3249
12609,3,1,3249
12610,4,0,3250
12610,4,1,3250
12611,2,1,3250
12612,3,1,3250
12613,2,0,3251
12613,2,1,3251
12614,0,0,3251
12614,0,1,3251
12615,3,1,3251
12616,0,0,3252
12616,0,1,3252
12617,1,1,3252
12618,1,0,3252
12618,1,1,3252
12619,4,0,3252
12619,4,1,3252
12620,2,1,3252
12621,2,0,3253
12621,2,1,3253
12622,4,0,3253
12622,4,1,3253
12623,1,1,3253
12624,0,1,3253
12625,1,0,3254
12625,1,1,3254
12626,0,0,3254
12626,0,1,3254
12627,2,0,3254
12627,2,1,3254
12628,3,1,3254
12629,4,1,3254
12630,4,0,3254
12630,4,1,3254
12631,1,1,3255
12632,1,0,3255
12632,1,1,3255
12633,1,0,3256
12633,1,1,3256
12634,0,0,3257
12634,0,1,3257
12635,1,0,3257
12635,1,1,3257
12636,0,0,3258
12636,0,1,3258
12637,1,1,3258
12638,1,0,3258
12638,1,1,3258
12639,2,1,3258
12640,3,1,3258
12641,4,1,3258
12642,1,1,3259
12643,4,0,3259
12643,4,1,3259
12644,1,0,3260
12644,1,1,3260
12645,0,0,3260
12645,0,1,3260
12646,2,1,3260
12647,4,1,3260
12648,4,0,3260
12648,4,1,3260
12649,1,0,3261
12649,1,1,3261
12650,2,1,3261
12651,0,0,3261
12651,0,1,3261
12652,1,0,3263
12652,1,1,3263
12653,2,1,3263
12654,0,1,3263
12655,0,0,3263
12655,0,1,3263
12656,2,0,3263
12656,2,1,3263
12657,4,0,3263
12657,4,1,3263
12658,1,1,3264
12659,3,1,3264
12660,4,1,3264
12661,0,0,3264
12661,0,1,3264
12662,1,0,3264
12662,1,1,3264
12663,4,0,3264
12663,4,1,3264
12664,1,0,3265
12664,1,1,3265
12665,2,0,3265
12665,2,1,3265
12666,4,0,3265
12666,4,1,3265
12667,1,1,3266
12668,1,0,3266
12668,1,1,3266
12669,2,1,3266
12670,2,0,3266
12670,2,1,3266
12671,4,0,3267
12671,4,1,3267
12672,0,0,3268
12672,0,1,3268
12673,1,0,3268
12673,1,1,3268
12674,2,1,3268
12675,2,0,3268
12675,2,1,3268
12676,3,1,3268
12677,4,0,3268
12677,4,1,3268
12678,1,1,3269
12679,2,1,3269
12680,3,1,3269
12681,0,1,3269
12682,4,1,3269
12683,4,0,3269
12683,4,1,3269
12684,1,1,3270
12685,0,0,3270
12685,0,1,3270
12686,2,1,3270
12687,3,1,3270
12688,1,1,3271
12689,0,0,3271
12689,0,1,3271
12690,2,1,3271
12691,3,1,3271
12692,4,1,3271
12693,1,1,3272
12694,1,0,3272
12694,1,1,3272
12695,4,0,3272
12695,4,1,3272
12696,3,1,3272
12697,0,0,3272
12697,0,1,3272
12698,1,1,3273
12699,2,1,3273
12700,1,0,3273
12700,1,1,3273
12701,2,0,3273
12701,2,1,3273
12702,0,0,3273
12702,0,1,3273
12703,1,1,3274
12704,0,0,3274
12704,0,1,3274
12705,2,0,3274
12705,2,1,3274
12706,4,0,3274
12706,4,1,3274
12707,1,0,3275
12707,1,1,3275
12708,4,0,3275
12708,4,1,3275
12709,0,0,3275
12709,0,1,3275
12710,2,0,3276
12710,2,1,3276
12711,4,1,3276
12712,4,0,3276
12712,4,1,3276
12713,0,0,3276
12713,0,1,3276
12714,1,0,3277
12714,1,1,3277
12715,3,1,3277
12716,0,1,3277
12717,4,1,3277
12718,4,0,3277
12718,4,1,3277
12719,0,0,3277
12719,0,1,3277
12720,1,1,3278
12721,1,0,3278
12721,1,1,3278
12722,2,1,3278
12723,2,0,3278
12723,2,1,3278
12724,4,0,3278
12724,4,1,3278
12725,1,0,3279
12725,1,1,3279
12726,2,1,3279
12727,3,1,3279
12728,2,0,3279
12728,2,1,3279
12729,0,0,3279
12729,0,1,3279
12730,1,1,3280
12731,0,1,3280
12732,0,0,3280
12732,0,1,3280
12733,2,1,3280
12734,3,1,3280
12735,1,0,3281
12735,1,1,3281
12736,2,1,3281
12737,3,1,3281
12738,0,0,3281
12738,0,1,3281
12739,2,0,3281
12739,2,1,3281
12740,4,0,3281
12740,4,1,3281
12741,1,0,3282
12741,1,1,3282
12742,0,0,3282
12742,0,1,3282
12743,2,1,3282
12744,2,0,3282
12744,2,1,3282
12745,4,1,3282
12746,1,1,3283
12747,1,0,3283
12747,1,1,3283
12748,1,0,3284
12748,1,1,3284
12749,2,0,3285
12749,2,1,3285
12750,4,0,3285
12750,4,1,3285
12751,3,1,3285
12752,1,0,3286
12752,1,1,3286
12753,4,0,3286
12753,4,1,3286
12754,0,0,3286
12754,0,1,3286
12755,3,1,3286
12756,1,0,3287
12756,1,1,3287
12757,2,0,3287
12757,2,1,3287
12758,3,1,3287
12759,4,1,3287
12760,2,0,3288
12760,2,1,3288
12761,0,1,3288
12762,0,0,3288
12762,0,1,3288
12763,1,1,3288
12764,4,0,3288
12764,4,1,3288
12765,1,0,3289
12765,1,1,3289
12766,2,0,3289
12766,2,1,3289
12767,1,0,3290
12767,1,1,3290
12768,0,1,3290
12769,4,0,3290
12769,4,1,3290
12770,0,0,3290
12770,0,1,3290
12771,1,1,3291
12772,2,1,3291
12773,1,0,3291
12773,1,1,3291
12774,2,0,3291
12774,2,1,3291
12775,3,1,3291
12776,4,1,3291
12777,4,0,3291
12777,4,1,3291
12778,2,0,3292
12778,2,1,3292
12779,1,1,3292
12780,4,1,3292
12781,0,1,3292
12782,1,1,3293
12783,2,1,3293
12784,0,1,3293
12785,3,1,3293
12786,2,1,3294
12787,0,1,3294
12788,2,0,3294
12788,2,1,3294
12789,3,1,3294
12790,4,0,3294
12790,4,1,3294
12791,2,1,3295
12792,2,0,3295
12792,2,1,3295
12793,4,0,3295
12793,4,1,3295
12794,0,0,3295
12794,0,1,3295
12795,3,1,3295
12796,1,0,3296
12796,1,1,3296
12797,2,1,3296
12798,3,1,3296
12799,4,1,3296
12800,1,1,3297
12801,4,0,3297
12801,4,1,3297
12802,0,0,3297
12802,0,1,3297
12803,2,1,3297
12804,1,0,3298
12804,1,1,3298
12805,2,0,3298
12805,2,1,3298
12806,3,1,3298
12807,4,1,3298
12808,4,0,3298
12808,4,1,3298
12809,0,0,3299
12809,0,1,3299
12810,1,0,3300
12810,1,1,3300
12811,0,0,3300
12811,0,1,3300
12812,2,1,3300
12813,3,1,3300
12814,2,0,3300
12814,2,1,3300
12815,2,0,3301
12815,2,1,3301
12816,0,0,3302
12816,0,1,3302
12817,2,0,3302
12817,2,1,3302
12818,4,0,3302
12818,4,1,3302
12819,2,0,3303
12819,2,1,3303
12820,3,1,3303
12821,0,0,3303
12821,0,1,3303
12822,1,1,3304
12823,2,0,3304
12823,2,1,3304
12824,0,1,3304
12825,3,1,3304
12826,4,1,3304
12827,1,1,3305
12828,0,1,3305
12829,1,0,3305
12829,1,1,3305
12830,2,0,3305
12830,2,1,3305
12831,3,1,3305
12832,0,0,3305
12832,0,1,3305
12833,1,0,3306
12833,1,1,3306
12834,2,0,3306
12834,2,1,3306
12835,3,1,3306
12836,4,1,3306
12837,0,1,3306
12838,4,0,3306
12838,4,1,3306
12839,1,1,3307
12840,3,1,3307
12841,0,0,3307
12841,0,1,3307
12842,1,1,3308
12843,2,1,3308
12844,0,0,3308
12844,0,1,3308
12845,3,1,3308
12846,4,1,3308
12847,3,1,3309
12848,4,0,3309
12848,4,1,3309
12849,0,0,3309
12849,0,1,3309
12850,1,1,3310
12851,2,1,3310
12852,1,0,3310
12852,1,1,3310
12853,2,0,3310
12853,2,1,3310
12854,2,0,3311
12854,2,1,3311
12855,0,0,3311
12855,0,1,3311
12856,1,1,3311
12857,2,0,3312
12857,2,1,3312
12858,4,0,3312
12858,4,1,3312
12859,1,1,3312
12860,1,0,3313
12860,1,1,3313
12861,2,1,3313
12862,2,0,3313
12862,2,1,3313
12863,0,0,3314
12863,0,1,3314
12864,4,0,3314
12864,4,1,3314
12865,3,1,3314
12866,1,1,3315
12867,1,0,3315
12867,1,1,3315
12868,3,1,3315
12869,0,0,3315
12869,0,1,3315
12870,4,0,3315
12870,4,1,3315
12871,0,1,3316
12872,1,1,3316
12873,2,1,3316
12874,1,0,3316
12874,1,1,3316
12875,2,0,3316
12875,2,1,3316
12876,4,0,3316
12876,4,1,3316
12877,1,1,3317
12878,2,0,3317
12878,2,1,3317
12879,3,1,3317
12880,0,1,3317
12881,0,0,3317
12881,0,1,3317
12882,0,1,3318
12883,1,0,3318
12883,1,1,3318
12884,0,0,3318
12884,0,1,3318
12885,2,1,3318
12886,4,0,3318
12886,4,1,3318
12887,3,1,3318
12888,1,1,3319
12889,2,1,3319
12890,3,1,3319
12891,0,0,3319
12891,0,1,3319
12892,2,0,3321
12892,2,1,3321
12893,1,1,3321
12894,0,1,3321
12895,4,0,3321
12895,4,1,3321
12896,3,1,3321
12897,1,1,3322
12898,2,1,3322
12899,3,1,3322
12900,4,1,3322
12901,0,1,3322
12902,1,0,3322
12902,1,1,3322
12903,2,0,3322
12903,2,1,3322
12904,1,1,3323
12905,1,0,3323
12905,1,1,3323
12906,4,0,3323
12906,4,1,3323
12907,2,1,3323
12908,3,1,3323
12909,1,1,3324
12910,0,1,3324
12911,0,0,3324
12911,0,1,3324
12912,2,1,3324
12913,3,1,3324
12914,4,1,3324
12915,1,1,3325
12916,3,1,3325
12917,1,0,3325
12917,1,1,3325
12918,0,1,3325
12919,0,0,3325
12919,0,1,3325
12920,4,1,3325
12921,0,0,3326
12921,0,1,3326
12922,1,1,3326
12923,2,1,3326
12924,3,1,3326
12925,4,1,3326
12926,1,0,3326
12926,1,1,3326
12927,2,0,3326
12927,2,1,3326
12928,4,0,3326
12928,4,1,3326
12929,1,1,3327
12930,0,0,3327
12930,0,1,3327
12931,2,1,3327
12932,3,1,3327
12933,1,0,3327
12933,1,1,3327
12934,4,0,3327
12934,4,1,3327
12935,1,0,3328
12935,1,1,3328
12936,0,0,3328
12936,0,1,3328
12937,2,0,3328
12937,2,1,3328
12938,1,0,3330
12938,1,1,3330
12939,4,1,3330
12940,4,0,3330
12940,4,1,3330
12941,0,0,3330
12941,0,1,3330
12942,1,0,3332
12942,1,1,3332
12943,2,0,3332
12943,2,1,3332
12944,0,0,3333
12944,0,1,3333
12945,0,0,3334
12945,0,1,3334
12946,1,1,3334
12947,3,1,3334
12948,1,0,3334
12948,1,1,3334
12949,4,1,3334
12950,2,1,3335
12951,3,1,3335
12952,4,1,3335
12953,2,0,3335
12953,2,1,3335
12954,4,0,3335
12954,4,1,3335
12955,0,1,3335
12956,0,0,3335
12956,0,1,3335
12957,4,0,3337
12957,4,1,3337
12958,1,1,3337
12959,2,1,3337
12960,0,0,3337
12960,0,1,3337
12961,1,0,3338
12961,1,1,3338
12962,2,0,3338
12962,2,1,3338
12963,3,1,3338
12964,1,0,3339
12964,1,1,3339
12965,2,1,3339
12966,4,1,3339
12967,2,0,3339
12967,2,1,3339
12968,0,1,3339
12969,3,1,3340
12970,0,0,3340
12970,0,1,3340
12971,4,0,3340
12971,4,1,3340
12972,3,1,3341
12973,4,1,3341
12974,0,1,3341
12975,1,1,3342
12976,0,0,3342
12976,0,1,3342
12977,2,1,3342
12978,1,0,3342
12978,1,1,3342
12979,2,0,3342
12979,2,1,3342
12980,4,0,3342
12980,4,1,3342
12981,3,1,3342
12982,4,0,3343
12982,4,1,3343
12983,0,0,3344
12983,0,1,3344
12984,1,0,3344
12984,1,1,3344
12985,2,0,3344
12985,2,1,3344
12986,4,0,3344
12986,4,1,3344
12987,2,1,3345
12988,3,1,3345
12989,4,0,3345
12989,4,1,3345
12990,1,1,3346
12991,2,1,3346
12992,0,1,3346
12993,2,0,3346
12993,2,1,3346
12994,0,0,3347
12994,0,1,3347
12995,1,1,3347
12996,2,1,3347
12997,1,0,3347
12997,1,1,3347
12998,2,0,3347
12998,2,1,3347
12999,1,0,3348
12999,1,1,3348
13000,2,0,3348
13000,2,1,3348
13001,3,1,3348
13002,0,1,3348
13003,4,1,3348
13004,4,0,3348
13004,4,1,3348
13005,1,1,3349
13006,2,1,3349
13007,3,1,3349
13008,4,0,3349
13008,4,1,3349
13009,0,0,3349
13009,0,1,3349
13010,1,1,3350
13011,0,1,3350
13012,2,1,3350
13013,1,0,3350
13013,1,1,3350
13014,3,1,3350
13015,2,0,3350
13015,2,1,3350
13016,1,0,3351
13016,1,1,3351
13017,1,0,3352
13017,1,1,3352
13018,0,0,3352
13018,0,1,3352
13019,2,1,3352
13020,2,0,3352
13020,2,1,3352
13021,3,1,3352
13022,4,0,3352
13022,4,1,3352
13023,1,1,3353
13024,0,1,3353
13025,2,1,3353
13026,1,0,3353
13026,1,1,3353
13027,2,0,3353
13027,2,1,3353
13028,3,1,3353
13029,2,1,3354
13030,2,0,3354
13030,2,1,3354
13031,0,1,3354
13032,4,0,3354
13032,4,1,3354
13033,3,1,3354
13034,0,0,3354
13034,0,1,3354
13035,1,1,3355
13036,0,1,3355
13037,2,1,3355
13038,3,1,3355
13039,4,1,3355
13040,1,1,3356
13041,2,1,3356
13042,1,0,3356
13042,1,1,3356
13043,0,0,3356
13043,0,1,3356
13044,4,1,3356
13045,2,1,3357
13046,3,1,3357
13047,4,0,3357
13047,4,1,3357
13048,0,0,3357
13048,0,1,3357
13049,1,0,3358
13049,1,1,3358
13050,2,1,3358
13051,2,0,3358
13051,2,1,3358
13052,3,1,3358
13053,4,1,3358
13054,1,1,3359
13055,1,0,3359
13055,1,1,3359
13056,0,0,3359
13056,0,1,3359
13057,3,1,3359
13058,4,1,3359
13059,1,1,3360
13060,0,0,3360
13060,0,1,3360
13061,3,1,3360
13062,4,1,3360
13063,1,1,3361
13064,2,0,3361
13064,2,1,3361
13065,0,1,3361
13066,1,1,3362
13067,0,1,3362
13068,2,1,3362
13069,1,0,3362
13069,1,1,3362
13070,0,1,3363
13071,3,1,3363
13072,0,0,3363
13072,0,1,3363
13073,2,1,3364
13074,2,0,3364
13074,2,1,3364
13075,0,0,3364
13075,0,1,3364
13076,1,1,3365
13077,1,0,3365
13077,1,1,3365
13078,0,1,3365
13079,3,1,3365
13080,4,1,3365
13081,1,1,3366
13082,2,0,3366
13082,2,1,3366
13083,3,1,3366
13084,4,1,3366
13085,4,0,3366
13085,4,1,3366
13086,1,0,3367
13086,1,1,3367
13087,2,0,3367
13087,2,1,3367
13088,0,1,3367
13089,4,0,3367
13089,4,1,3367
13090,1,1,3368
13091,2,1,3368
13092,1,0,3368
13092,1,1,3368
13093,4,0,3368
13093,4,1,3368
13094,3,1,3368
13095,0,1,3368
13096,0,1,3369
13097,4,0,3370
13097,4,1,3370
13098,1,1,3371
13099,0,1,3371
13100,1,0,3371
13100,1,1,3371
13101,0,0,3371
13101,0,1,3371
13102,2,1,3371
13103,3,1,3371
13104,2,1,3372
13105,4,1,3372
13106,0,1,3372
13107,2,1,3373
13108,4,0,3373
13108,4,1,3373
13109,0,1,3373
13110,0,0,3373
13110,0,1,3373
13111,3,1,3373
13112,1,0,3374
13112,1,1,3374
13113,1,0,3375
13113,1,1,3375
13114,2,1,3375
13115,4,1,3375
13116,2,0,3375
13116,2,1,3375
13117,0,1,3375
13118,1,1,3376
13119,0,1,3376
13120,1,0,3376
13120,1,1,3376
13121,3,1,3376
13122,2,1,3377
13123,2,0,3377
13123,2,1,3377
13124,3,1,3377
13125,0,1,3378
13126,0,0,3378
13126,0,1,3378
13127,1,0,3378
13127,1,1,3378
13128,2,1,3378
13129,2,0,3378
13129,2,1,3378
13130,0,0,3379
13130,0,1,3379
13131,1,1,3379
13132,3,1,3379
13133,1,1,3380
13134,2,1,3380
13135,1,0,3380
13135,1,1,3380
13136,2,0,3381
13136,2,1,3381
13137,3,1,3381
13138,0,1,3381
13139,4,1,3381
13140,2,1,3382
13141,4,1,3382
13142,2,0,3382
13142,2,1,3382
13143,4,0,3382
13143,4,1,3382
13144,0,0,3382
13144,0,1,3382
13145,0,0,3383
13145,0,1,3383
13146,4,0,3384
13146,4,1,3384
13147,0,0,3384
13147,0,1,3384
13148,1,1,3384
13149,3,1,3384
13150,1,1,3385
13151,3,1,3385
13152,4,1,3385
13153,1,0,3385
13153,1,1,3385
13154,4,0,3385
13154,4,1,3385
13155,0,1,3385
13156,1,1,3386
13157,2,1,3386
13158,0,1,3386
13159,3,1,3386
13160,1,0,3386
13160,1,1,3386
13161,2,0,3386
13161,2,1,3386
13162,1,1,3387
13163,4,0,3387
13163,4,1,3387
13164,2,1,3387
13165,0,0,3387
13165,0,1,3387
13166,3,1,3387
13167,0,0,3388
13167,0,1,3388
13168,1,0,3388
13168,1,1,3388
13169,2,1,3388
13170,2,0,3388
13170,2,1,3388
13171,0,0,3389
13171,0,1,3389
13172,1,0,3390
13172,1,1,3390
13173,2,1,3390
13174,2,0,3390
13174,2,1,3390
13175,0,0,3390
13175,0,1,3390
13176,0,0,3391
13176,0,1,3391
13177,1,1,3391
13178,1,0,3391
13178,1,1,3391
13179,1,0,3392
13179,1,1,3392
13180,0,1,3392
13181,2,1,3392
13182,3,1,3392
13183,4,1,3392
13184,1,1,3393
13185,2,1,3393
13186,1,0,3393
13186,1,1,3393
13187,3,1,3393
13188,4,0,3393
13188,4,1,3393
13189,1,1,3394
13190,4,1,3394
13191,1,0,3394
13191,1,1,3394
13192,4,0,3394
13192,4,1,3394
13193,0,0,3394
13193,0,1,3394
13194,3,1,3395
13195,0,0,3395
13195,0,1,3395
13196,2,0,3396
13196,2,1,3396
13197,0,0,3396
13197,0,1,3396
13198,4,0,3396
13198,4,1,3396
13199,1,1,3396
13200,2,0,3397
13200,2,1,3397
13201,0,1,3397
13202,4,0,3397
13202,4,1,3397
13203,1,1,3397
13204,3,1,3397
13205,0,0,3397
13205,0,1,3397
13206,0,0,3398
13206,0,1,3398
13207,4,0,3398
13207,4,1,3398
13208,1,0,3399
13208,1,1,3399
13209,4,0,3399
13209,4,1,3399
13210,2,1,3399
13211,0,1,3399
13212,3,1,3399
13213,1,1,3400
13214,2,1,3400
13215,1,0,3400
13215,1,1,3400
13216,2,0,3400
13216,2,1,3400
13217,3,1,3400
13218,1,0,3401
13218,1,1,3401
13219,2,1,3401
13220,2,0,3401
13220,2,1,3401
13221,3,1,3401
13222,0,0,3402
13222,0,1,3402
13223,1,0,3402
13223,1,1,3402
13224,4,0,3402
13224,4,1,3402
13225,2,0,3403
13225,2,1,3403
13226,0,0,3403
13226,0,1,3403
13227,4,1,3403
13228,1,1,3404
13229,2,1,3404
13230,2,0,3404
13230,2,1,3404
13231,0,0,3405
13231,0,1,3405
13232,1,1,3405
13233,2,1,3405
13234,3,1,3405
13235,1,0,3406
13235,1,1,3406
13236,2,1,3406
13237,3,1,3406
13238,0,1,3406
13239,4,1,3406
13240,2,1,3407
13241,0,1,3407
13242,0,0,3407
13242,0,1,3407
13243,2,0,3407
13243,2,1,3407
13244,4,1,3407
13245,4,0,3408
13245,4,1,3408
13246,1,0,3409
13246,1,1,3409
13247,0,0,3409
13247,0,1,3409
13248,2,0,3409
13248,2,1,3409
13249,4,1,3409
13250,2,1,3410
13251,0,0,3410
13251,0,1,3410
13252,3,1,3410
13253,4,0,3411
13253,4,1,3411
13254,0,0,3411
13254,0,1,3411
13255,1,1,3412
13256,4,0,3412
13256,4,1,3412
13257,0,1,3412
13258,0,0,3412
13258,0,1,3412
13259,2,1,3412
13260,3,1,3412
13261,0,1,3413
13262,1,1,3413
13263,2,1,3413
13264,3,1,3413
13265,1,0,3413
13265,1,1,3413
13266,4,1,3413
13267,2,0,3413
13267,2,1,3413
13268,4,0,3413
13268,4,1,3413
13269,1,1,3414
13270,2,1,3414
13271,2,0,3414
13271,2,1,3414
13272,1,0,3415
13272,1,1,3415
13273,2,1,3415
13274,0,1,3415
13275,0,0,3415
13275,0,1,3415
13276,4,0,3415
13276,4,1,3415
13277,4,0,3416
13277,4,1,3416
13278,2,1,3416
13279,1,1,3417
13280,1,0,3417
13280,1,1,3417
13281,2,1,3417
13282,2,0,3417
13282,2,1,3417
13283,3,1,3417
13284,4,1,3417
13285,4,0,3417
13285,4,1,3417
13286,2,0,3418
13286,2,1,3418
13287,0,0,3418
13287,0,1,3418
13288,4,0,3418
13288,4,1,3418
13289,1,0,3419
13289,1,1,3419
13290,2,1,3419
13291,0,1,3419
13292,0,1,3420
13293,1,1,3420
13294,2,1,3420
13295,1,0,3420
13295,1,1,3420
13296,2,0,3420
13296,2,1,3420
13297,3,1,3420
13298,4,1,3420
13299,1,1,3421
13300,2,1,3421
13301,1,0,3421
13301,1,1,3421
13302,2,0,3421
13302,2,1,3421
13303,0,1,3421
13304,4,0,3421
13304,4,1,3421
13305,1,0,3422
13305,1,1,3422
13306,2,0,3422
13306,2,1,3422
13307,3,1,3422
13308,4,0,3422
13308,4,1,3422
13309,0,0,3423
13309,0,1,3423
13310,2,0,3424
13310,2,1,3424
13311,3,1,3424
13312,0,0,3424
13312,0,1,3424
13313,4,1,3424
13314,1,0,3425
13314,1,1,3425
13315,4,0,3425
13315,4,1,3425
13316,3,1,3425
13317,1,1,3426
13318,4,1,3426
13319,1,0,3426
13319,1,1,3426
13320,4,0,3426
13320,4,1,3426
13321,2,0,3427
13321,2,1,3427
13322,4,0,3427
13322,4,1,3427
13323,2,0,3428
13323,2,1,3428
13324,4,0,3428
13324,4,1,3428
13325,1,1,3428
13326,3,1,3428
13327,0,0,3428
13327,0,1,3428
13328,0,0,3429
13328,0,1,3429
13329,1,1,3429
13330,3,1,3429
13331,4,1,3429
13332,1,1,3430
13333,4,1,3430
13334,0,1,3430
13335,1,1,3431
13336,2,1,3431
13337,1,0,3431
13337,1,1,3431
13338,3,1,3431
13339,4,0,3431
13339,4,1,3431
13340,0,0,3432
13340,0,1,3432
13341,2,1,3432
13342,3,1,3432
13343,4,1,3432
13344,1,1,3433
13345,2,1,3433
13346,1,0,3433
13346,1,1,3433
13347,2,0,3433
13347,2,1,3433
13348,4,0,3433
13348,4,1,3433
13349,0,0,3433
13349,0,1,3433
13350,1,1,3434
13351,2,1,3434
13352,3,1,3434
13353,4,1,3434
13354,2,0,3435
13354,2,1,3435
13355,3,1,3435
13356,4,0,3435
13356,4,1,3435
13357,1,0,3436
13357,1,1,3436
13358,2,1,3436
13359,0,1,3436
13360,4,1,3436
13361,2,0,3436
13361,2,1,3436
13362,4,0,3436
13362,4,1,3436
13363,2,1,3437
13364,2,0,3437
13364,2,1,3437
13365,0,0,3437
13365,0,1,3437
13366,2,0,3438
13366,2,1,3438
13367,0,0,3438
13367,0,1,3438
13368,1,0,3439
13368,1,1,3439
13369,4,0,3439
13369,4,1,3439
13370,3,1,3439
13371,0,1,3439
13372,1,1,3440
13373,0,1,3440
13374,3,1,3440
13375,4,0,3440
13375,4,1,3440
13376,0,0,3440
13376,0,1,3440
13377,1,0,3441
13377,1,1,3441
13378,2,1,3441
13379,0,1,3441
13380,2,0,3441
13380,2,1,3441
13381,2,0,3442
13381,2,1,3442
13382,1,1,3442
13383,4,1,3442
13384,4,0,3442
13384,4,1,3442
13385,2,0,3443
13385,2,1,3443
13386,0,0,3443
13386,0,1,3443
13387,2,0,3444
13387,2,1,3444
13388,1,1,3444
13389,0,1,3444
13390,4,0,3444
13390,4,1,3444
13391,1,0,3445
13391,1,1,3445
13392,2,1,3445
13393,2,0,3445
13393,2,1,3445
13394,4,0,3445
13394,4,1,3445
13395,3,1,3445
13396,0,0,3445
13396,0,1,3445
13397,2,1,3446
13398,2,0,3446
13398,2,1,3446
13399,3,1,3446
13400,4,0,3446
13400,4,1,3446
13401,0,1,3447
13402,2,0,3447
13402,2,1,3447
13403,4,1,3447
13404,0,0,3447
13404,0,1,3447
13405,2,0,3448
13405,2,1,3448
13406,4,0,3448
13406,4,1,3448
13407,0,1,3448
13408,3,1,3448
13409,0,1,3449
13410,1,1,3449
13411,2,1,3449
13412,1,0,3449
13412,1,1,3449
13413,2,0,3449
13413,2,1,3449
13414,4,0,3449
13414,4,1,3449
13415,3,1,3449
13416,1,1,3450
13417,3,1,3450
13418,1,0,3450
13418,1,1,3450
13419,1,0,3451
13419,1,1,3451
13420,2,1,3451
13421,2,0,3451
13421,2,1,3451
13422,4,1,3451
13423,4,0,3451
13423,4,1,3451
13424,0,0,3451
13424,0,1,3451
13425,1,1,3452
13426,1,0,3452
13426,1,1,3452
13427,2,1,3452
13428,0,0,3452
13428,0,1,3452
13429,1,0,3453
13429,1,1,3453
13430,3,1,3453
13431,4,0,3453
13431,4,1,3453
13432,1,1,3454
13433,3,1,3454
13434,4,1,3454
13435,1,0,3454
13435,1,1,3454
13436,0,1,3454
13437,2,1,3455
13438,3,1,3455
13439,2,0,3455
13439,2,1,3455
13440,0,0,3455
13440,0,1,3455
13441,1,0,3456
13441,1,1,3456
13442,2,1,3456
13443,1,1,3457
13444,1,0,3457
13444,1,1,3457
13445,4,0,3457
13445,4,1,3457
13446,3,1,3457
13447,2,1,3458
13448,2,0,3458
13448,2,1,3458
13449,3,1,3458
13450,4,0,3458
13450,4,1,3458
13451,0,1,3458
13452,1,0,3459
13452,1,1,3459
13453,2,0,3459
13453,2,1,3459
13454,1,0,3460
13454,1,1,3460
13455,2,1,3460
13456,0,0,3460
13456,0,1,3460
13457,2,0,3460
13457,2,1,3460
13458,4,0,3461
13458,4,1,3461
13459,1,1,3461
13460,2,1,3461
13461,1,0,3462
13461,1,1,3462
13462,4,0,3462
13462,4,1,3462
13463,0,0,3463
13463,0,1,3463
13464,1,1,3463
13465,2,1,3463
13466,3,1,3463
13467,1,0,3463
13467,1,1,3463
13468,1,0,3464
13468,1,1,3464
13469,4,0,3464
13469,4,1,3464
13470,0,0,3465
13470,0,1,3465
13471,1,0,3465
13471,1,1,3465
13472,2,1,3465
13473,4,0,3465
13473,4,1,3465
13474,3,1,3465
13475,1,0,3466
13475,1,1,3466
13476,3,1,3466
13477,4,1,3466
13478,0,1,3466
13479,0,0,3466
13479,0,1,3466
13480,1,1,3467
13481,3,1,3467
13482,1,0,3467
13482,1,1,3467
13483,0,0,3467
13483,0,1,3467
13484,4,1,3467
13485,4,0,3467
13485,4,1,3467
13486,1,1,3468
13487,2,0,3468
13487,2,1,3468
13488,4,1,3468
13489,1,1,3469
13490,2,0,3469
13490,2,1,3469
13491,0,0,3469
13491,0,1,3469
13492,4,0,3470
13492,4,1,3470
13493,0,0,3470
13493,0,1,3470
13494,1,0,3471
13494,1,1,3471
13495,3,1,3471
13496,0,1,3471
13497,1,1,3472
13498,0,1,3472
13499,2,0,3472
13499,2,1,3472
13500,3,1,3472
13501,4,0,3472
13501,4,1,3472
13502,1,1,3473
13503,2,1,3473
13504,0,1,3473
13505,3,1,3473
13506,2,1,3474
13507,2,0,3474
13507,2,1,3474
13508,0,0,3474
13508,0,1,3474
13509,1,0,3475
13509,1,1,3475
13510,4,0,3475
13510,4,1,3475
13511,1,0,3476
13511,1,1,3476
13512,2,1,3476
13513,0,0,3476
13513,0,1,3476
13514,3,1,3476
13515,4,1,3476
13516,1,1,3477
13517,4,0,3477
13517,4,1,3477
13518,2,1,3477
13519,2,0,3479
13519,2,1,3479
13520,3,1,3479
13521,4,0,3479
13521,4,1,3479
13522,0,1,3480
13523,1,1,3480
13524,1,0,3480
13524,1,1,3480
13525,0,0,3480
13525,0,1,3480
13526,4,0,3480
13526,4,1,3480
13527,1,0,3481
13527,1,1,3481
13528,2,1,3481
13529,4,1,3481
13530,1,1,3482
13531,0,1,3482
13532,2,1,3482
13533,3,1,3482
13534,1,0,3482
13534,1,1,3482
13535,4,1,3483
13536,0,0,3483
13536,0,1,3483
13537,1,1,3484
13538,1,0,3484
13538,1,1,3484
13539,4,1,3484
13540,0,1,3485
13541,0,0,3485
13541,0,1,3485
13542,1,1,3485
13543,2,1,3485
